index,size,hash,stream_offset,label,head16
636,194661,0x3FD5638E,926685184,UNKNOWN,ff3bef94000000f80002f86500000000
637,1141,0x403EFFD0,2734721024,UNKNOWN,ff3bef94000000540000047500000000
638,1027326,0x4048F257,2432911360,UNKNOWN,ff3bef94000000bc000facfe00000000
639,2187330,0x4080B04F,2081454080,UNKNOWN,ff3bef94000001400021604200000000
640,863879,0x408C4AE0,1876518912,UNKNOWN,ff3bef94000000a4000d2e8700000000
641,1503427,0x40C7613F,1034874880,UNKNOWN,ff3bef94000000d00016f0c300000000
642,371444,0x40CFBDD3,889716736,UNKNOWN,ff3bef94000000780005aaf400000000
643,999235,0x40DC3420,2716153856,UNKNOWN,ff3bef94000000bc000f3f4300000000
644,927753,0x40FF3A5C,2290057216,UNKNOWN,ff3bef94000000bc000e280900000000
645,651067,0x4117EB94,2243842048,UNKNOWN,ff3bef94000000a80009ef3b00000000
646,589172,0x413108B4,1845899264,UNKNOWN,ff3bef94000000a40008fd7400000000
647,1466786,0x414D71A7,1370521600,UNKNOWN,ff3bef94000000d0001661a200000000
648,745472,0x415A00FC,2809182208,UNKNOWN,0200010000010000800000002c010000
649,1265,0x41647662,2735005696,UNKNOWN,ff3bef9400000054000004f100000000
650,29880,0x4166EEF3,2734397440,UNKNOWN,ff3bef94000000a0000074b800000000
651,30958,0x416E6F93,2228434944,UNKNOWN,ff3bef9400000078000078ee00000000
652,52982,0x41F7E1E5,2225862656,UNKNOWN,ff3bef94000000780000cef600000000
653,1267,0x421D643B,2734981120,UNKNOWN,ff3bef9400000054000004f300000000
654,1866050,0x4222DB4B,2211876864,UNKNOWN,ff3bef9400000140001c794200000000
655,887451,0x42298A34,2275284992,UNKNOWN,ff3bef94000000bc000d8a9b00000000
656,194661,0x4230C4B4,926881792,UNKNOWN,ff3bef94000000f80002f86500000000
657,1525687,0x424E5FB4,1237897216,UNKNOWN,ff3bef94000000d0001747b700000000
658,1231233,0x425CE145,1129082880,UNKNOWN,ff3bef94000000a80012c98100000000
659,670699,0x425F9E12,1780885504,UNKNOWN,ff3bef94000000a4000a3beb00000000
660,1067363,0x426249A7,1895182336,UNKNOWN,ff3bef94000000a40010496300000000
661,649842,0x42ABB741,2252611584,UNKNOWN,ff3bef94000000a80009ea7200000000
662,1019103,0x42B416E7,1854433280,UNKNOWN,ff3bef94000000a4000f8cdf00000000
663,692335,0x42E447FE,2235246592,UNKNOWN,ff3bef94000000a8000a906f00000000
664,847998,0x434F0D0E,1798537216,UNKNOWN,ff3bef94000000a4000cf07e00000000
665,910337,0x435197E3,2284404736,UNKNOWN,ff3bef94000000bc000de40100000000
666,1038416,0x436068F5,2700843008,UNKNOWN,ff3bef94000000bc000fd85000000000
667,658499,0x43768E8B,2267777024,UNKNOWN,ff3bef94000000a8000a0c4300000000
668,1155,0x4382A305,2734749696,UNKNOWN,ff3bef94000000540000048300000000
669,1499447,0x4386E36F,1043247104,UNKNOWN,ff3bef94000000d00016e13700000000
670,966074,0x43AFC362,1812111360,UNKNOWN,ff3bef94000000a4000ebdba00000000
671,785489,0x43C810A4,1698344960,UNKNOWN,ff3bef94000000a4000bfc5100000000
672,1316,0x442060AA,2734551040,UNKNOWN,ff3bef94000000540000052400000000
673,962847,0x444610C3,1723590656,UNKNOWN,ff3bef94000000a4000eb11f00000000
674,1175,0x444F61D1,2734598144,UNKNOWN,ff3bef94000000540000049700000000
675,1043595,0x44841DAB,2556928000,UNKNOWN,ff3bef94000000bc000fec8b00000000
676,7005516,0x44FA44AD,780488704,UNKNOWN,ff3bef94000000a4006ae54c00000000
677,457786,0x4522518D,892583936,UNKNOWN,ff3bef94000000780006fc3a00000000
678,421502,0x455EA258,902207488,UNKNOWN,ff3bef940000007800066e7e00000000
679,1263,0x4565DD91,2734923776,UNKNOWN,ff3bef9400000054000004ef00000000
680,1250401,0x4576FCDC,1164097536,UNKNOWN,ff3bef94000000d00013146100000000
681,2518618,0x45978E64,1474402304,UNKNOWN,ff3bef940000014000266e5a00000000
682,2172059,0x46067B53,1657202688,UNKNOWN,ff3bef94000001400021249b00000000
683,2192026,0x4629A46E,1625821184,UNKNOWN,ff3bef94000001400021729a00000000
684,788485,0x462F3E8B,1927448576,UNKNOWN,ff3bef94000000a4000c080500000000
685,997442,0x4652FACC,2480017408,UNKNOWN,ff3bef94000000bc000f384200000000
686,53773,0x468F584F,2224908288,UNKNOWN,ff3bef94000000780000d20d00000000
687,1517799,0x46AE26B8,1193469952,UNKNOWN,ff3bef94000000d0001728e700000000
688,1513210,0x46C512B9,1196509184,UNKNOWN,ff3bef94000000d0001716fa00000000
689,843229,0x46D86290,1697501184,UNKNOWN,ff3bef94000000a4000cdddd00000000
690,1248,0x46D98144,2734952448,UNKNOWN,ff3bef9400000054000004e000000000
691,13860535,0x46F66E44,467122176,UNKNOWN,ff3bef94000000d400d37eb700000000
692,650164,0x46FC0C1E,1781557248,UNKNOWN,ff3bef94000000a40009ebb400000000
693,1231233,0x46FF7349,1130315776,UNKNOWN,ff3bef94000000a80012c98100000000
694,1987439,0x4701B825,1433606144,UNKNOWN,ff3bef9400000140001e536f00000000
695,1035573,0x470CE25F,1913968640,UNKNOWN,ff3bef94000000a4000fcd3500000000
696,1235726,0x471268BE,1358960640,UNKNOWN,ff3bef94000000a80012db0e00000000
697,2368924,0x473CEEA3,1503877120,UNKNOWN,ff3bef94000001400024259c00000000
698,2092343,0x4754CC9F,2177562624,UNKNOWN,ff3bef9400000140001fed3700000000
699,14275878,0x479CD5F6,646119424,UNKNOWN,ff3bef94000000d400d9d52600000000
700,242273,0x47E6A679,933003264,UNKNOWN,ff3bef94000000780003b26100000000
701,1114,0x47F33D04,2734585856,UNKNOWN,ff3bef94000000540000045a00000000
702,20315,0x480E4F80,2253996032,UNKNOWN,ff3bef940000009000004f5b00000000
703,809726,0x480FAE44,61857792,UNKNOWN,ff3bef9400000054000c5afe00000000
704,34913,0x482366EB,2225367040,UNKNOWN,ff3bef94000000780000886100000000
705,14275943,0x483900D2,787494912,UNKNOWN,ff3bef94000000d400d9d56700000000
706,39306,0x483942A7,2266269696,UNKNOWN,ff3bef94000000900000998a00000000
707,15824,0x48643867,2229925888,UNKNOWN,ff3bef940000009000003dd000000000
708,618496,0x4881CE0A,2811619328,UNKNOWN,02000100000100006000000079000000
709,213107,0x48878AE5,934594560,UNKNOWN,ff3bef94000000780003407300000000
710,1266,0x48B0F16C,2735015936,UNKNOWN,ff3bef9400000054000004f200000000
711,89464,0x48BAE89D,2228154368,UNKNOWN,ff3bef940000007800015d7800000000
712,1058251,0x48BC6439,1871388672,UNKNOWN,ff3bef94000000a4001025cb00000000
713,2080899,0x48F0708D,1429184512,UNKNOWN,ff3bef9400000140001fc08300000000
714,1156,0x493002DB,2734690304,UNKNOWN,ff3bef94000000540000048400000000
715,61340,0x494490BB,2220623872,UNKNOWN,ff3bef94000000780000ef9c00000000
716,2339610,0x495D1F5C,2106957824,UNKNOWN,ff3bef94000001400023b31a00000000
717,1155,0x495F03A0,2734616576,UNKNOWN,ff3bef94000000540000048300000000
718,1731819,0x49877F67,292067328,UNKNOWN,ff3bef94000000a4001a6ceb00000000
719,1014581,0x499CE4E9,2616068096,UNKNOWN,ff3bef94000000bc000f7b3500000000
720,1138,0x49EA78DE,2734710784,UNKNOWN,ff3bef94000000540000047200000000
721,997574,0x4A0B7A7C,2445021184,UNKNOWN,ff3bef94000000bc000f38c600000000
722,1289,0x4A0B9FB1,2735028224,UNKNOWN,ff3bef94000000540000050900000000
723,2197260,0x4A109F6A,1964414976,UNKNOWN,ff3bef94000001400021870c00000000
724,2142463,0x4A1651B3,2206050304,UNKNOWN,ff3bef94000001400020b0ff00000000
725,21170,0x4A231209,2238636032,UNKNOWN,ff3bef9400000090000052b200000000
726,1559408,0x4A3A2672,996085760,UNKNOWN,ff3bef94000000d00017cb7000000000
727,1506755,0x4A3D0A97,1290844160,UNKNOWN,ff3bef94000000d00016fdc300000000
728,28937,0x4A48BFE6,2253291520,UNKNOWN,ff3bef94000000900000710900000000
729,1981509,0x4A63B010,1535514624,UNKNOWN,ff3bef9400000140001e3c4500000000
730,14274440,0x4A65A27F,731043840,UNKNOWN,ff3bef94000000d400d9cf8800000000
731,2248443,0x4A7D0371,2117777408,UNKNOWN,ff3bef940000014000224efb00000000
732,30711,0x4A7FB2C1,2265513984,UNKNOWN,ff3bef9400000090000077f700000000
733,440403,0x4A89648B,893800448,UNKNOWN,ff3bef94000000780006b85300000000
734,1231233,0x4A8D0427,1143877632,UNKNOWN,ff3bef94000000a80012c98100000000
735,693736,0x4A8E7B70,1789480960,UNKNOWN,ff3bef94000000a4000a95e800000000
736,906967,0x4AB366DD,1717184512,UNKNOWN,ff3bef94000000a4000dd6d700000000
737,1016050,0x4AD2C362,2406428672,UNKNOWN,ff3bef94000000bc000f80f200000000
738,2139553,0x4AE64591,1479061504,UNKNOWN,ff3bef94000001400020a5a100000000
739,98066432,0x4AF40001,5564364800,UNKNOWN,0800000004d9fc0380001409a398b89d
740,66928,0x4B06B448,2227013632,UNKNOWN,ff3bef94000000780001057000000000
741,734105,0x4B5A1AD8,1802037248,UNKNOWN,ff3bef94000000a4000b339900000000
742,57381,0x4B68A0A5,2219053056,UNKNOWN,ff3bef94000000780000e02500000000
743,194661,0x4B79DCBE,920926208,UNKNOWN,ff3bef94000000f80002f86500000000
744,516,0x4B9F3A3E,2224302080,UNKNOWN,ff3bef94000000780000020400000000
745,336379,0x4BA500C3,2733361152,UNKNOWN,ff3bef94000000a0000521fb00000000
746,2146954,0x4BB7AC82,1986342912,UNKNOWN,ff3bef94000001400020c28a00000000
747,626575,0x4C0789E5,2248577024,UNKNOWN,ff3bef94000000a800098f8f00000000
748,990845,0x4C322B94,2348752896,UNKNOWN,ff3bef94000000bc000f1e7d00000000
749,646090,0x4C48795A,2239307776,UNKNOWN,ff3bef94000000a80009dbca00000000
750,1025306,0x4C678C79,1747548160,UNKNOWN,ff3bef94000000a4000fa51a00000000
751,64101,0x4C797493,2223212544,UNKNOWN,ff3bef94000000780000fa6500000000
752,44703,0x4C7E0DE2,2228883456,UNKNOWN,ff3bef94000000780000ae9f00000000
753,881706,0x4CBEE36B,1913085952,UNKNOWN,ff3bef94000000a4000d742a00000000
754,1176,0x4D2E9DA1,2734735360,UNKNOWN,ff3bef94000000540000049800000000
755,56729,0x4D57C77C,2222919680,UNKNOWN,ff3bef94000000780000dd9900000000
756,1009653,0x4D923AA7,1880987648,UNKNOWN,ff3bef94000000a4000f67f500000000
757,1006459,0x4DA2704B,2502029312,UNKNOWN,ff3bef94000000bc000f5b7b00000000
758,897264,0x4DAA7AC8,2402537472,UNKNOWN,ff3bef94000000bc000db0f000000000
759,19945,0x4DCAEA4C,2261538816,UNKNOWN,ff3bef940000009000004de900000000
760,591638,0x4DDAB02F,2258081792,UNKNOWN,ff3bef94000000a80009071600000000
761,20685,0x4DFDE76B,2249226240,UNKNOWN,ff3bef9400000090000050cd00000000
762,665142,0x4E009B12,1795129344,UNKNOWN,ff3bef94000000a4000a263600000000
763,1013097,0x4E1E2C9E,2495000576,UNKNOWN,ff3bef94000000bc000f756900000000
764,1145,0x4E27BA0A,2734559232,UNKNOWN,ff3bef94000000540000047900000000
765,777117,0x4E2DE97C,1790175232,UNKNOWN,ff3bef94000000a4000bdb9d00000000
766,1231233,0x4E2E962B,1145110528,UNKNOWN,ff3bef94000000a80012c98100000000
767,383658,0x4E4114A3,906455040,UNKNOWN,ff3bef94000000780005daaa00000000
768,1470428,0x4E556540,1246423040,UNKNOWN,ff3bef94000000d000166fdc00000000
769,637373,0x4E66ECFA,2262953984,UNKNOWN,ff3bef94000000a80009b9bd00000000
770,1007861,0x4E6A91CB,1813952512,UNKNOWN,ff3bef94000000a4000f60f500000000
771,1041510,0x4E705D8B,2429833216,UNKNOWN,ff3bef94000000bc000fe46600000000
772,1008034,0x4E983C1C,2596845568,UNKNOWN,ff3bef94000000bc000f61a200000000
773,2190066,0x4EA40D24,1463605248,UNKNOWN,ff3bef940000014000216af200000000
774,6416014,0x4EAB8745,258521088,UNKNOWN,ff3bef94000000a40061e68e00000000
775,1900,0x4EB3D677,16838656,UNKNOWN,f09850300000076c0000076c00000000
776,1896538,0x4EC0221C,1541378048,UNKNOWN,ff3bef9400000140001cf05a00000000
777,54116,0x4EC0E61E,2217547776,UNKNOWN,ff3bef94000000780000d36400000000
778,905257,0x4EF3F1DC,1701728256,UNKNOWN,ff3bef94000000a4000dd02900000000
779,1250420,0x4EF6D260,1255792640,UNKNOWN,ff3bef94000000d00013147400000000
780,1305,0x4F0D064A,2734962688,UNKNOWN,ff3bef94000000540000051900000000
781,751177,0x4F13CA54,1836021760,UNKNOWN,ff3bef94000000a4000b764900000000
782,1468358,0x4F306BF3,1230510080,UNKNOWN,ff3bef94000000d0001667c600000000
783,1247374,0x4F350747,1904076800,UNKNOWN,ff3bef94000000a40013088e00000000
784,22023,0x4F8C1A2A,2262228992,UNKNOWN,ff3bef94000000900000560700000000
785,58411,0x4F9D7098,2220019712,UNKNOWN,ff3bef94000000780000e42b00000000
786,24435,0x4FBB170D,2249893888,UNKNOWN,ff3bef940000009000005f7300000000
787,1009638,0x4FCB55A4,2341642240,UNKNOWN,ff3bef94000000bc000f67e600000000
788,1037728,0x4FD1AE4D,2457077760,UNKNOWN,ff3bef94000000bc000fd5a000000000
789,745472,0x4FE42783,2808436736,UNKNOWN,0200010000010000800000002c010000
790,672978,0x4FF4258F,2229252096,UNKNOWN,ff3bef94000000a8000a44d200000000
791,989299,0x50215071,2585538560,UNKNOWN,ff3bef94000000bc000f187300000000
792,211980,0x502A9168,80240640,UNKNOWN,ff3bef940000013800033c0c00000000
793,1181,0x502BAD19,2734802944,UNKNOWN,ff3bef94000000540000049d00000000
794,422883,0x50387CC1,890466304,UNKNOWN,ff3bef9400000078000673e300000000
795,362096,0x504660E0,898971648,UNKNOWN,ff3bef94000000780005867000000000
796,2244139,0x5065F636,2173067264,UNKNOWN,ff3bef940000014000223e2b00000000
797,1997986,0x5065FA8B,962893824,UNKNOWN,ff3bef9400000140001e7ca200000000
798,748818,0x506CE6A8,1867923456,UNKNOWN,ff3bef94000000a4000b6d1200000000
799,1612309,0x5092508B,1053775872,UNKNOWN,ff3bef94000000d000189a1500000000
800,1006966,0x50B5B199,2512132096,UNKNOWN,ff3bef94000000bc000f5d7600000000
801,1011853,0x50DBC08C,2419740672,UNKNOWN,ff3bef94000000bc000f708d00000000
802,1905893,0x50E0E2C4,1942265856,UNKNOWN,ff3bef9400000140001d14e500000000
803,966829,0x512DE0C5,2486921216,UNKNOWN,ff3bef94000000bc000ec0ad00000000
804,1040249,0x51371B2C,2346678272,UNKNOWN,ff3bef94000000bc000fdf7900000000
805,1030072,0x51376BBC,2605959168,UNKNOWN,ff3bef94000000bc000fb7b800000000
806,98252,0x5176CADA,71380992,UNKNOWN,ff3bef94000000a800017fcc00000000
807,93208,0x51E25BA2,70334464,UNKNOWN,ff3bef94000000a800016c1800000000
808,1312,0x520836F2,2734850048,UNKNOWN,ff3bef94000000540000052000000000
809,1039905,0x525AF464,2320533504,UNKNOWN,ff3bef94000000bc000fde2100000000
810,780911,0x527011DC,1909958656,UNKNOWN,ff3bef94000000a4000bea6f00000000
811,1513074,0x527E3B8E,1280270336,UNKNOWN,ff3bef94000000d00017167200000000
812,1004568,0x528B3769,2604953600,UNKNOWN,ff3bef94000000bc000f541800000000
813,437187,0x52BAFC7D,912132096,UNKNOWN,ff3bef94000000780006abc300000000
814,1317,0x52D82FC5,2734870528,UNKNOWN,ff3bef94000000540000052500000000
815,1479889,0x52DCEF89,1005221888,UNKNOWN,ff3bef94000000d0001694d100000000
816,136031,0x52DF144F,72402944,UNKNOWN,ff3bef94000000a80002135f00000000
817,1015779,0x531B6CB6,2576302080,UNKNOWN,ff3bef94000000bc000f7fe300000000
818,1250,0x53228AB2,2734671872,UNKNOWN,ff3bef9400000054000004e200000000
819,210982,0x53397CAB,83642368,UNKNOWN,ff3bef94000001380003382600000000
820,15781851,0x533CAE22,2758066176,UNKNOWN,ff3bef9400001b6000f0cfdb00000000
821,450560,0x53418317,2819094528,UNKNOWN,020001000001000080000000b4000000
822,958028,0x53529F78,1888518144,UNKNOWN,ff3bef94000000a4000e9e4c00000000
823,1033761,0x53677D79,2658125824,UNKNOWN,ff3bef94000000bc000fc62100000000
824,1153113,0x53711C73,1863202816,UNKNOWN,ff3bef94000000a40011985900000000
825,982809,0x53C5ED0E,1756467200,UNKNOWN,ff3bef94000000a4000eff1900000000
826,1920650,0x53CF3F0B,1547302912,UNKNOWN,ff3bef9400000140001d4e8a00000000
827,1503189,0x53F13625,1278767104,UNKNOWN,ff3bef94000000d00016efd500000000
828,1021166,0x540D8396,2670092288,UNKNOWN,ff3bef94000000bc000f94ee00000000
829,1029629,0x541FC4D3,2638579712,UNKNOWN,ff3bef94000000bc000fb5fd00000000
830,971080,0x5427877F,1710903296,UNKNOWN,ff3bef94000000a4000ed14800000000
831,344064,0x54393ABD,2824845312,UNKNOWN,020001000001000080000000b4000000
832,1133,0x545A3318,2734639104,UNKNOWN,ff3bef94000000540000046d00000000
833,1149,0x54EF4866,2734823424,UNKNOWN,ff3bef94000000540000047d00000000
834,14275838,0x54F3B2B9,874567680,UNKNOWN,ff3bef94000000d400d9d4fe00000000
835,25358,0x5516F1B4,2262927360,UNKNOWN,ff3bef94000000900000630e00000000
836,1516879,0x551BCB9C,1333401600,UNKNOWN,ff3bef94000000d00017254f00000000
837,1506632,0x551C5735,1203984384,UNKNOWN,ff3bef94000000d00016fd4800000000
838,18804,0x5521FC93,2250547200,UNKNOWN,ff3bef94000000900000497400000000
839,1250418,0x553FC6DF,1214558208,UNKNOWN,ff3bef94000000d00013147200000000
840,1473300,0x556D46B5,1169725440,UNKNOWN,ff3bef94000000d000167b1400000000
841,983715,0x557D94C2,2465155072,UNKNOWN,ff3bef94000000bc000f02a300000000
842,958602,0x55913881,1829748736,UNKNOWN,ff3bef94000000a4000ea08a00000000
843,1120732,0x55A24985,1816764416,UNKNOWN,ff3bef94000000a4001119dc00000000
844,794185,0x56018BDE,1937166336,UNKNOWN,ff3bef94000000a4000c1e4900000000
845,1476894,0x56426BA0,1348442112,UNKNOWN,ff3bef94000000d00016891e00000000
846,854222,0x5656DB3C,1802772480,UNKNOWN,ff3bef94000000a4000d08ce00000000
847,1035394,0x56DB33FE,2369880064,UNKNOWN,ff3bef94000000bc000fcc8200000000
848,2166209,0x5708E0E3,1447999488,UNKNOWN,ff3bef940000014000210dc100000000
849,1039310,0x5709D4B4,1732308992,UNKNOWN,ff3bef94000000a4000fdbce00000000
850,990799,0x5714B12D,2307721216,UNKNOWN,ff3bef94000000bc000f1e4f00000000
851,1039698,0x574362A2,2389260288,UNKNOWN,ff3bef94000000bc000fdd5200000000
852,24082,0x575001D2,2263592960,UNKNOWN,ff3bef940000009000005e1200000000
853,1248,0x575314B3,2734835712,UNKNOWN,ff3bef9400000054000004e000000000
854,903199,0x5759994B,2534572032,UNKNOWN,ff3bef94000000bc000dc81f00000000
855,15623,0x57670CF5,2251253760,UNKNOWN,ff3bef940000009000003d0700000000
856,1993044,0x576CAD07,1553139712,UNKNOWN,ff3bef9400000140001e695400000000
857,242273,0x576E96C4,931196928,UNKNOWN,ff3bef94000000780003b26100000000
858,1012964,0x57A39806,2633506816,UNKNOWN,ff3bef94000000bc000f74e400000000
859,1044689,0x57B1DF43,2663245824,UNKNOWN,ff3bef94000000bc000ff0d100000000
860,46316,0x57B7D0A8,2220480512,UNKNOWN,ff3bef94000000780000b4ec00000000
861,832005,0x57BC153D,1891606528,UNKNOWN,ff3bef94000000a4000cb20500000000
862,14265894,0x5811DFDA,801771520,UNKNOWN,ff3bef94000000d400d9ae2600000000
863,1260,0x5860ED29,2734901248,UNKNOWN,ff3bef9400000054000004ec00000000
864,1476166,0x588B8184,1273325568,UNKNOWN,ff3bef94000000d00016864600000000
865,57449,0x58E664DB,2220079104,UNKNOWN,ff3bef94000000780000e06900000000
866,745472,0x590D4BD2,2806200320,UNKNOWN,0200010000010000800000002c010000
867,234755,0x591778D9,2728448000,UNKNOWN,ff3bef94000000a00003950300000000
868,928252,0x591DE1E7,2677098496,UNKNOWN,ff3bef94000000bc000e29fc00000000
869,1187,0x594A5169,2734620672,UNKNOWN,ff3bef9400000054000004a300000000
870,923840,0x59812D13,2552948736,UNKNOWN,ff3bef94000000bc000e18c000000000
871,2758764,0x59834B25,2879240192,UNKNOWN,00000001000000050000000200037158
872,1678556,0x599CE992,2079774720,UNKNOWN,ff3bef940000014000199cdc00000000
873,1027838,0x59A27460,2443010048,UNKNOWN,ff3bef94000000bc000faefe00000000
874,1934951,0x59FB2D54,2083643392,UNKNOWN,ff3bef9400000140001d866700000000
875,821099,0x5A0AA124,1934620672,UNKNOWN,ff3bef94000000a4000c876b00000000
876,1046584,0x5A49FB3A,2530402304,UNKNOWN,ff3bef94000000bc000ff83800000000
877,380144,0x5A4A8947,893419520,UNKNOWN,ff3bef94000000780005ccf000000000
878,824816,0x5A510FEA,1847078912,UNKNOWN,ff3bef94000000a4000c95f000000000
879,1024029,0x5A904224,2279258112,UNKNOWN,ff3bef94000000bc000fa01d00000000
880,1125214,0x5AA1FDEC,1713014784,UNKNOWN,ff3bef94000000a400112b5e00000000
881,1126,0x5AF60DBC,2734653440,UNKNOWN,ff3bef94000000540000046600000000
882,1111,0x5B347138,2734845952,UNKNOWN,ff3bef94000000540000045700000000
883,345587,0x5BAF62AD,70428672,UNKNOWN,ff3bef94000000a8000545f300000000
884,1301,0x5BDCB1FC,2734884864,UNKNOWN,ff3bef94000000540000051500000000
885,55997,0x5BE377B7,2223155200,UNKNOWN,ff3bef94000000780000dabd00000000
886,51512,0x5C13B4E6,2219112448,UNKNOWN,ff3bef94000000780000c93800000000
887,1033448,0x5C27795D,2347718656,UNKNOWN,ff3bef94000000bc000fc4e800000000
888,2419914,0x5C82D514,1403185152,UNKNOWN,ff3bef94000001400024ecca00000000
889,2382974,0x5CC9B3BA,2091898880,UNKNOWN,ff3bef940000014000245c7e00000000
890,1470261,0x5CE40F67,1270351872,UNKNOWN,ff3bef94000000d000166f3500000000
891,1583556,0x5CEE3BA5,1025802240,UNKNOWN,ff3bef94000000d0001829c400000000
892,858895,0x5D387D42,1749434368,UNKNOWN,ff3bef94000000a4000d1b0f00000000
893,1001333,0x5D394813,2383114240,UNKNOWN,ff3bef94000000bc000f477500000000
894,1209,0x5D3BCF68,2734788608,UNKNOWN,ff3bef9400000054000004b900000000
895,2027669,0x5D7D8525,1521029120,UNKNOWN,ff3bef9400000140001ef09500000000
896,981166,0x5DA5A378,2581452800,UNKNOWN,ff3bef94000000bc000ef8ae00000000
897,1035484,0x5DB75212,2575265792,UNKNOWN,ff3bef94000000bc000fccdc00000000
898,1044774,0x5DCB43DD,2650902528,UNKNOWN,ff3bef94000000bc000ff12600000000
899,1010742,0x5DD90498,2686062592,UNKNOWN,ff3bef94000000bc000f6c3600000000
900,462848,0x5DEDBDB3,2821761024,UNKNOWN,020001000001000080000000b4000000
901,1021281,0x5E198F3D,2516133888,UNKNOWN,ff3bef94000000bc000f956100000000
902,1011596,0x5E1C2FC9,1858027520,UNKNOWN,ff3bef94000000a4000f6f8c00000000
903,1658890,0x5E47DC82,2013265920,UNKNOWN,ff3bef94000001400019500a00000000
904,585728,0x5E51E166,2815817728,UNKNOWN,020001000001000080000000b4000000
905,982159,0x5E65584D,2691067904,UNKNOWN,ff3bef94000000bc000efc8f00000000
906,1025094,0x5E771F08,2657099776,UNKNOWN,ff3bef94000000bc000fa44600000000
907,1188,0x5E8793BD,2734772224,UNKNOWN,ff3bef9400000054000004a400000000
908,1256,0x5F185483,2734868480,UNKNOWN,ff3bef9400000054000004e800000000
909,1499638,0x5F35960C,1187491840,UNKNOWN,ff3bef94000000d00016e1f600000000
910,3771,0x5F37A77C,2226491392,UNKNOWN,ff3bef940000007800000ebb00000000
911,1069094912,0x5F4304E3,3016839168,UNKNOWN,080000000389fc0380001407a398b85d
912,694927,0x5F508305,1776084992,UNKNOWN,ff3bef94000000a4000a9a8f00000000
913,1231233,0x5F53FC52,1120452608,UNKNOWN,ff3bef94000000a80012c98100000000
914,264135,0x5F5DB76C,913276928,UNKNOWN,ff3bef9400000078000407c700000000
915,586899,0x5F9B5867,1865256960,UNKNOWN,ff3bef94000000a40008f49300000000
916,930929,0x5FCCF607,2330626048,UNKNOWN,ff3bef94000000bc000e347100000000
917,980050,0x5FF230F0,1898543104,UNKNOWN,ff3bef94000000a4000ef45200000000
918,852671,0x600368E7,1704529920,UNKNOWN,ff3bef94000000a4000d02bf00000000
919,378268,0x6009D13C,77314048,UNKNOWN,ff3bef94000000a80005c59c00000000
920,68411,0x6045F598,2218946560,UNKNOWN,ff3bef940000007800010b3b00000000
921,753504,0x6059355E,1884010496,UNKNOWN,ff3bef94000000a4000b7f6000000000
922,1204,0x605BE6D8,2734786560,UNKNOWN,ff3bef9400000054000004b400000000
923,7796842,0x6062A0E9,277192704,UNKNOWN,ff3bef94000000a40076f86a00000000
924,253952,0x608D9403,2822223872,UNKNOWN,020001000001000080000000b4000000
925,52058,0x6097CEB5,2221228032,UNKNOWN,ff3bef94000000780000cb5a00000000
926,1009923,0x60B92D28,2685050880,UNKNOWN,ff3bef94000000bc000f690300000000
927,39500,0x60F36C53,2222450688,UNKNOWN,ff3bef940000007800009a4c00000000
928,664530,0x60F53FE8,1896916992,UNKNOWN,ff3bef94000000a4000a23d200000000
929,14416,0x615F2DE4,2234578944,UNKNOWN,ff3bef94000000900000385000000000
930,62407,0x616B581E,2220138496,UNKNOWN,ff3bef94000000780000f3c700000000
931,2147993,0x619BF206,1996673024,UNKNOWN,ff3bef94000001400020c69900000000
932,2019570,0x61C05CC8,2204028928,UNKNOWN,ff3bef9400000140001ed0f200000000
933,997652,0x61C130FF,2366846976,UNKNOWN,ff3bef94000000bc000f391400000000
934,654884,0x62083680,1767884800,UNKNOWN,ff3bef94000000a40009fe2400000000
935,1231233,0x620B49D7,1105657856,UNKNOWN,ff3bef94000000a80012c98100000000
936,78404,0x62194F86,2223841280,UNKNOWN,ff3bef94000000780001324400000000
937,921571,0x622ABFA5,2318651392,UNKNOWN,ff3bef94000000bc000e0fe300000000
938,2350930,0x624CFC5B,946612224,UNKNOWN,ff3bef94000001400023df5200000000
939,516,0x62578ECC,2226489344,UNKNOWN,ff3bef94000000780000020400000000
940,1283,0x62787D33,2734866432,UNKNOWN,ff3bef94000000540000050300000000
941,985623,0x630571FD,2692050944,UNKNOWN,ff3bef94000000bc000f0a1700000000
942,1049208,0x631736B8,2656049152,UNKNOWN,ff3bef94000000bc0010027800000000
943,27638,0x6318078A,2239279104,UNKNOWN,ff3bef940000009000006bf600000000
944,1030172,0x632E7502,2453004288,UNKNOWN,ff3bef94000000bc000fb81c00000000
945,1030344,0x6379A68D,2517155840,UNKNOWN,ff3bef94000000bc000fb8c800000000
946,1196,0x63E7BA0D,2734774272,UNKNOWN,ff3bef9400000054000004ac00000000
947,1143,0x642A78D9,2734622720,UNKNOWN,ff3bef94000000540000047700000000
948,32441,0x645ED337,924313600,UNKNOWN,ff3bef94000000a000007eb900000000
949,928114,0x647DC857,2678028288,UNKNOWN,ff3bef94000000bc000e297200000000
950,1030518,0x64958E5F,2535477248,UNKNOWN,ff3bef94000000bc000fb97600000000
951,2160059,0x649A6548,1499398144,UNKNOWN,ff3bef94000001400020f5bb00000000
952,742131,0x64DF9D2F,1758193664,UNKNOWN,ff3bef94000000a4000b52f300000000
953,1245,0x6500C499,2734899200,UNKNOWN,ff3bef9400000054000004dd00000000
